%eval_id interface log__t_efold_shallow log__t_efold_soil f_exfiltration_shallow PDD_melt_factor neg_kge        
329      I1         1.518376518    2.699956816    0.2036051415   3.399748514    0.9082917642   
330      I1         1.433376518    2.699956816    0.2526051415   3.399748514    0.9168931888   
331      I1         1.433376518    2.699956816    0.2036051415   3.894748514    0.9047087735   
332      I1         1.348376518    2.699956816    0.2036051415   3.399748514    0.9054351929   
333      I1         1.433376518    2.614956816    0.2036051415   3.399748514    0.9401071695   
334      I1         1.433376518    2.699956816    0.1546051415   3.399748514    0.9079230797   
335      I1         1.433376518    2.699956816    0.2036051415   2.904748514    0.9044594589   
336      I1         1.475876518    2.699956816    0.2036051415   3.399748514    0.9063493497   
337      I1         1.433376518    2.699956816    0.2281051415   3.399748514    0.9099770501   
338      I1         1.433376518    2.699956816    0.2036051415   3.647248514    0.9046503435   
339      I1         1.390876518    2.699956816    0.2036051415   3.399748514    0.9040478542   
340      I1         1.433376518    2.657456816    0.2036051415   3.399748514    0.9271096384   
341      I1         1.433376518    2.699956816    0.1791051415   3.399748514    0.9047196503   
342      I1         1.433376518    2.699956816    0.2036051415   3.152248514    0.9045646512   
343      I1         1.454626518    2.699956816    0.2036051415   3.399748514    0.9053294744   
344      I1         1.433376518    2.699956816    0.2158551415   3.399748514    0.9061135486   
345      I1         1.433376518    2.699956816    0.2036051415   3.523498514    0.9046136576   
346      I1         1.412126518    2.699956816    0.2036051415   3.399748514    0.9041247029   
347      I1         1.433376518    2.678706816    0.2036051415   3.399748514    0.9151759734   
348      I1         1.433376518    2.699956816    0.1913551415   3.399748514    0.9047994351   
349      I1         1.433376518    2.699956816    0.2036051415   3.275998514    0.9045726832   
350      I1         1.412126518    2.699956816    0.2158551415   3.399748514    0.906819288    
351      I1         1.412126518    2.699956816    0.2036051415   3.523498514    0.9041637244   
352      I1         1.412126518    2.678706816    0.2036051415   3.399748514    0.915290701    
353      I1         1.412126518    2.699956816    0.1913551415   3.399748514    0.9038223536   
354      I1         1.412126518    2.699956816    0.2036051415   3.275998514    0.9040885321   
355      I1         1.412126518    2.699956816    0.1913551415   3.523498514    0.9038348932   
356      I1         1.390876518    2.699956816    0.1913551415   3.399748514    0.9029916138   
357      I1         1.412126518    2.678706816    0.1913551415   3.399748514    0.9129617842   
358      I1         1.412126518    2.699956816    0.1791051415   3.399748514    0.9037877842   
359      I1         1.412126518    2.699956816    0.1913551415   3.275998514    0.9038159928   
360      I1         1.390876518    2.699956816    0.1913551415   3.523498514    0.9030235527   
361      I1         1.369626518    2.699956816    0.1913551415   3.399748514    0.9024116444   
362      I1         1.390876518    2.678706816    0.1913551415   3.399748514    0.9130425721   
363      I1         1.390876518    2.699956816    0.1791051415   3.399748514    0.9031007124   
